age,dep,reg,weight_dep,weight_reg
90,68,44.0,5,9
90,69,84.0,12,22
90,70,27.0,2,3
90,71,27.0,6,10
90,72,52.0,5,9
90,73,84.0,3,6
90,74,84.0,5,9
90,75,11.0,14,27
90,76,28.0,9,17
90,77,11.0,6,12
90,78,11.0,8,14
90,79,75.0,4,7
90,80,32.0,4,8
90,81,76.0,4,8
90,82,76.0,3,5
90,83,93.0,10,18
90,84,93.0,4,8
90,85,52.0,6,11
90,86,75.0,4,8
90,87,75.0,4,8
90,88,44.0,4,6
90,89,27.0,3,6
90,90,27.0,2,2
90,91,11.0,6,12
90,92,11.0,11,20
90,93,11.0,6,11
90,94,11.0,7,13
90,95,11.0,6,11
90,97,1.0,7,12
91,01,84.0,4,7
91,02,32.0,4,6
91,03,84.0,3,6
91,04,93.0,2,3
91,05,93.0,1,2
91,06,93.0,10,18
91,07,84.0,3,5
91,08,44.0,2,3
91,09,76.0,2,3
91,10,44.0,3,4
91,11,76.0,3,6
91,12,76.0,3,5
91,13,93.0,12,23
91,14,28.0,5,9
91,15,84.0,2,3
91,16,75.0,3,6
91,17,75.0,6,10
91,18,24.0,3,5
91,19,75.0,3,5
91,21,27.0,4,7
91,22,53.0,5,10
91,23,75.0,2,3
91,24,75.0,4,8
91,25,27.0,3,5
91,26,84.0,3,6
91,27,28.0,3,6
91,28,24.0,3,5
91,29,53.0,7,13
91,2A,94.0,2,2
91,2B,94.0,2,2
91,30,76.0,5,9
91,31,76.0,7,13
91,32,76.0,2,3
91,33,75.0,10,18
91,34,76.0,7,13
91,35,53.0,6,12
91,36,24.0,3,5
91,37,24.0,5,8
91,38,84.0,7,13
91,39,27.0,2,4
91,40,75.0,3,6
91,41,24.0,3,5
91,42,84.0,6,11
91,43,84.0,2,4
91,44,52.0,8,15
91,45,24.0,4,8
91,46,76.0,2,4
91,47,75.0,3,6
91,48,76.0,1,2
91,49,52.0,6,11
91,50,28.0,4,7
91,51,44.0,4,7
91,52,44.0,2,3
91,53,52.0,3,5
91,54,44.0,5,8
91,55,44.0,2,3
91,56,53.0,6,10
91,57,44.0,5,10
91,58,27.0,2,4
91,59,32.0,12,23
91,60,32.0,4,7
91,61,28.0,3,5
91,62,32.0,7,14
91,63,84.0,4,8
91,64,75.0,6,11
91,65,76.0,3,5
91,66,76.0,4,8
91,67,44.0,6,11
91,68,44.0,4,8
91,69,84.0,10,19
91,70,27.0,2,3
91,71,27.0,5,9
91,72,52.0,4,8
91,73,84.0,3,6
91,74,84.0,4,7
91,75,11.0,12,23
91,76,28.0,8,15
91,77,11.0,6,11
91,78,11.0,7,12
91,79,75.0,3,6
91,80,32.0,4,6
91,81,76.0,4,7
91,82,76.0,2,4
91,83,93.0,9,17
91,84,93.0,4,7
91,85,52.0,5,9
91,86,75.0,4,7
91,87,75.0,4,7
91,88,44.0,3,5
91,89,27.0,3,5
91,90,27.0,1,2
91,91,11.0,6,10
91,92,11.0,8,16
91,93,11.0,5,10
91,94,11.0,7,12
91,95,11.0,5,9
91,97,1.0,6,10
92,01,84.0,3,6
92,02,32.0,3,5
92,03,84.0,3,5
92,04,93.0,1,2
92,05,93.0,2,3
92,06,93.0,8,15
92,07,84.0,3,5
92,08,44.0,2,3
92,09,76.0,2,3
92,10,44.0,2,4
92,11,76.0,3,5
92,12,76.0,3,4
92,13,93.0,11,21
92,14,28.0,4,7
92,15,84.0,2,3
92,16,75.0,3,5
92,17,75.0,5,9
92,18,24.0,2,4
92,19,75.0,3,4
92,21,27.0,3,6
92,22,53.0,5,8
92,23,75.0,2,3
92,24,75.0,4,7
92,25,27.0,3,5
92,26,84.0,3,5
92,27,28.0,3,5
92,28,24.0,3,4
92,29,53.0,6,10
92,2A,94.0,1,2
92,2B,94.0,1,2
92,30,76.0,5,8
92,31,76.0,6,11
92,32,76.0,2,3
92,33,75.0,8,16
92,34,76.0,6,12
92,35,53.0,5,9
92,36,24.0,2,4
92,37,24.0,4,7
92,38,84.0,6,11
92,39,27.0,2,3
92,40,75.0,3,5
92,41,24.0,3,5
92,42,84.0,5,9
92,43,84.0,2,3
92,44,52.0,7,13
92,45,24.0,4,7
92,46,76.0,2,3
92,47,75.0,3,5
92,48,76.0,1,2
92,49,52.0,5,9
92,50,28.0,4,6
92,51,44.0,3,6
92,52,44.0,2,3
92,53,52.0,3,4
92,54,44.0,4,3
92,55,44.0,2,1
92,56,53.0,5,3
92,57,44.0,5,3
92,58,27.0,2,2
92,59,32.0,11,7
92,60,32.0,4,2
92,61,28.0,3,2
92,62,32.0,7,5
92,63,84.0,4,3
92,64,75.0,5,4
92,65,76.0,2,2
92,66,76.0,4,2
92,67,44.0,5,3
92,68,44.0,4,2
92,69,84.0,9,6
92,70,27.0,2,1
92,71,27.0,5,3
92,72,52.0,4,3
92,73,84.0,3,2
92,74,84.0,4,2
92,75,11.0,11,7
92,76,28.0,7,4
92,77,11.0,5,3
92,78,11.0,6,4
92,79,75.0,3,2
92,80,32.0,3,2
92,81,76.0,3,2
92,82,76.0,2,2
92,83,93.0,7,5
92,84,93.0,4,2
92,85,52.0,4,3
92,86,75.0,3,2
92,87,75.0,3,2
92,88,44.0,3,2
92,89,27.0,3,2
92,90,27.0,1,1
92,91,11.0,5,3
92,92,11.0,8,5
92,93,11.0,4,3
92,94,11.0,6,4
92,95,11.0,4,3
92,97,1.0,5,4
93,01,84.0,3,2
93,02,32.0,3,2
93,03,84.0,3,2
93,04,93.0,1,1
93,05,93.0,1,1
93,06,93.0,7,5
93,07,84.0,2,2
93,08,44.0,2,1
93,09,76.0,1,1
93,10,44.0,2,1
93,11,76.0,3,2
93,12,76.0,2,2
93,13,93.0,10,6
93,14,28.0,4,3
93,15,84.0,2,1
93,16,75.0,2,2
93,17,75.0,4,3
93,18,24.0,2,2
93,19,75.0,2,2
93,21,27.0,3,2
93,22,53.0,4,3
93,23,75.0,1,1
93,24,75.0,3,2
93,25,27.0,2,2
93,26,84.0,3,2
93,27,28.0,3,2
93,28,24.0,3,2
93,29,53.0,5,3
93,2A,94.0,1,1
93,2B,94.0,1,1
93,30,76.0,4,3
93,31,76.0,5,4
93,32,76.0,2,1
93,33,75.0,7,5
93,34,76.0,6,4
93,35,53.0,5,3
93,36,24.0,2,1
93,37,24.0,4,2
93,38,84.0,5,3
93,39,27.0,2,1
93,40,75.0,3,2
93,41,24.0,3,2
93,42,84.0,5,3
93,43,84.0,2,1
93,44,52.0,6,4
93,45,24.0,3,2
93,46,76.0,2,1
93,47,75.0,2,2
93,48,76.0,1,1
93,49,52.0,4,3
93,50,28.0,3,2
93,51,44.0,3,2
93,52,44.0,1,1
93,53,52.0,2,2
93,54,44.0,3,2
93,55,44.0,1,1
93,56,53.0,4,3
93,57,44.0,4,2
93,58,27.0,2,1
93,59,32.0,9,6
93,60,32.0,3,2
93,61,28.0,2,2
93,62,32.0,5,4
93,63,84.0,3,2
93,64,75.0,4,3
93,65,76.0,2,2
93,66,76.0,3,2
93,67,44.0,5,3
93,68,44.0,3,2
93,69,84.0,7,5
93,70,27.0,1,1
93,71,27.0,4,3
93,72,52.0,3,2
93,73,84.0,2,2
93,74,84.0,3,2
93,75,11.0,9,6
93,76,28.0,6,4
93,77,11.0,4,3
93,78,11.0,5,3
93,79,75.0,3,2
93,80,32.0,2,2
93,81,76.0,3,2
93,82,76.0,2,1
93,83,93.0,7,5
93,84,93.0,3,2
93,85,52.0,4,3
93,86,75.0,3,2
93,87,75.0,3,2
93,88,44.0,2,2
93,89,27.0,2,2
93,90,27.0,1,1
93,91,11.0,4,3
93,92,11.0,7,5
93,93,11.0,4,3
93,94,11.0,5,4
93,95,11.0,4,3
93,97,1.0,5,3
94,01,84.0,2,2
94,02,32.0,2,1
94,03,84.0,2,2
94,04,93.0,1,1
94,05,93.0,1,1
94,06,93.0,6,4
94,07,84.0,2,1
94,08,44.0,1,1
94,09,76.0,1,1
94,10,44.0,2,1
94,11,76.0,2,2
94,12,76.0,2,1
94,13,93.0,8,5
94,14,28.0,3,2
94,15,84.0,1,1
94,16,75.0,2,2
94,17,75.0,3,2
94,18,24.0,2,1
94,19,75.0,2,1
94,21,27.0,3,2
94,22,53.0,3,2
94,23,75.0,1,1
94,24,75.0,2,2
94,25,27.0,2,1
94,26,84.0,2,2
94,27,28.0,2,1
94,28,24.0,2,1
94,29,53.0,4,3
94,2A,94.0,1,1
94,2B,94.0,1,1
94,30,76.0,3,2
94,31,76.0,5,3
94,32,76.0,1,1
94,33,75.0,6,4
94,34,76.0,5,3
94,35,53.0,4,3
94,36,24.0,1,1
94,37,24.0,3,2
94,38,84.0,4,3
94,39,27.0,1,1
94,40,75.0,2,2
94,41,24.0,2,1
94,42,84.0,3,2
94,43,84.0,1,1
94,44,52.0,5,3
94,45,24.0,3,2
94,46,76.0,2,1
94,47,75.0,2,1
94,48,76.0,1,1
94,49,52.0,3,2
94,50,28.0,2,2
94,51,44.0,2,2
94,52,44.0,1,1
94,53,52.0,2,1
94,54,44.0,3,2
94,55,44.0,1,1
94,56,53.0,3,2
94,57,44.0,3,2
94,58,27.0,2,1
94,59,32.0,7,5
94,60,32.0,2,2
94,61,28.0,2,1
94,62,32.0,4,3
94,63,84.0,3,2
94,64,75.0,4,3
94,65,76.0,2,1
94,66,76.0,2,2
94,67,44.0,3,2
94,68,44.0,2,2
94,69,84.0,6,4
94,70,27.0,1,1
94,71,27.0,3,2
94,72,52.0,3,2
94,73,84.0,2,1
94,74,84.0,2,2
94,75,11.0,8,5
94,76,28.0,4,3
94,77,11.0,3,2
94,78,11.0,4,3
94,79,75.0,2,1
94,80,32.0,2,2
94,81,76.0,2,2
94,82,76.0,2,1
94,83,93.0,5,3
94,84,93.0,2,2
94,85,52.0,3,2
94,86,75.0,2,2
94,87,75.0,2,2
94,88,44.0,2,1
94,89,27.0,2,1
94,90,27.0,1,1
94,91,11.0,3,2
94,92,11.0,5,4
94,93,11.0,3,2
94,94,11.0,4,3
94,95,11.0,3,2
94,97,1.0,4,2
95,01,84.0,2,1
95,02,32.0,1,1
95,03,84.0,2,1
95,04,93.0,1,1
95,05,93.0,1,1
95,06,93.0,4,3
95,07,84.0,1,1
95,08,44.0,1,1
95,09,76.0,1,1
95,10,44.0,1,1
95,11,76.0,1,1
95,12,76.0,1,1
95,13,93.0,6,4
95,14,28.0,2,1
95,15,84.0,1,1
95,16,75.0,2,1
95,17,75.0,3,2
95,18,24.0,2,1
95,19,75.0,1,1
95,21,27.0,2,1
95,22,53.0,2,1
95,23,75.0,1,1
95,24,75.0,2,2
95,25,27.0,2,1
95,26,84.0,2,1
95,27,28.0,2,1
95,28,24.0,2,1
95,29,53.0,3,2
95,2A,94.0,1,1
95,2B,94.0,1,1
95,30,76.0,2,2
95,31,76.0,3,2
95,32,76.0,1,1
95,33,75.0,4,3
95,34,76.0,3,2
95,35,53.0,3,2
95,36,24.0,1,1
95,37,24.0,2,2
95,38,84.0,3,2
95,39,27.0,1,1
95,40,75.0,2,1
95,41,24.0,2,1
95,42,84.0,3,2
95,43,84.0,1,1
95,44,52.0,3,2
95,45,24.0,2,2
95,46,76.0,1,1
95,47,75.0,1,1
95,48,76.0,1,1
95,49,52.0,3,2
95,50,28.0,2,1
95,51,44.0,2,1
95,52,44.0,1,1
95,53,52.0,2,1
95,54,44.0,2,1
95,55,44.0,1,1
95,56,53.0,3,2
95,57,44.0,2,1
95,58,27.0,1,1
95,59,32.0,4,3
95,60,32.0,2,1
95,61,28.0,1,1
95,62,32.0,3,2
95,63,84.0,2,2
95,64,75.0,3,2
95,65,76.0,1,1
95,66,76.0,2,1
95,67,44.0,2,2
95,68,44.0,2,1
95,69,84.0,5,3
95,70,27.0,1,1
95,71,27.0,2,2
95,72,52.0,2,2
95,73,84.0,1,1
95,74,84.0,2,1
95,75,11.0,6,4
95,76,28.0,3,2
95,77,11.0,2,2
95,78,11.0,3,2
95,79,75.0,2,1
95,80,32.0,2,1
95,81,76.0,2,1
95,82,76.0,1,1
95,83,93.0,4,3
95,84,93.0,2,1
95,85,52.0,2,1
95,86,75.0,2,1
95,87,75.0,2,1
95,88,44.0,1,1
95,89,27.0,2,1
95,90,27.0,1,1
95,91,11.0,2,2
95,92,11.0,4,3
95,93,11.0,2,2
95,94,11.0,3,2
95,95,11.0,2,2
95,97,1.0,3,2
96,01,84.0,1,1
96,02,32.0,1,1
96,03,84.0,1,1
96,04,93.0,1,1
96,05,93.0,1,1
96,06,93.0,3,2
96,07,84.0,1,1
96,08,44.0,1,1
96,09,76.0,1,1
96,10,44.0,1,1
96,11,76.0,1,1
96,12,76.0,1,1
96,13,93.0,4,3
96,14,28.0,2,1
96,15,84.0,1,1
96,16,75.0,1,1
96,17,75.0,2,1
96,18,24.0,1,1
96,19,75.0,1,1
96,21,27.0,1,1
96,22,53.0,2,1
96,23,75.0,1,1
96,24,75.0,1,1
96,25,27.0,1,1
96,26,84.0,1,1
96,27,28.0,1,1
96,28,24.0,1,1
96,29,53.0,2,2
96,2A,94.0,1,1
96,2B,94.0,1,1
96,30,76.0,2,3
96,31,76.0,2,4
96,32,76.0,1,1
96,33,75.0,3,4
96,34,76.0,2,4
96,35,53.0,2,3
96,36,24.0,1,1
96,37,24.0,2,2
96,38,84.0,2,3
96,39,27.0,1,1
96,40,75.0,1,2
96,41,24.0,1,2
96,42,84.0,2,3
96,43,84.0,1,1
96,44,52.0,2,3
96,45,24.0,1,2
96,46,76.0,1,1
96,47,75.0,1,1
96,48,76.0,1,1
96,49,52.0,2,2
96,50,28.0,1,2
96,51,44.0,1,2
96,52,44.0,1,1
96,53,52.0,1,1
96,54,44.0,1,2
96,55,44.0,1,1
96,56,53.0,2,2
96,57,44.0,1,2
96,58,27.0,1,1
96,59,32.0,2,4
96,60,32.0,1,1
96,61,28.0,1,2
96,62,32.0,2,3
96,63,84.0,1,2
96,64,75.0,2,3
96,65,76.0,1,1
96,66,76.0,1,2
96,67,44.0,2,2
96,68,44.0,1,2
96,69,84.0,3,4
96,70,27.0,1,1
96,71,27.0,1,2
96,72,52.0,2,2
96,73,84.0,1,2
96,74,84.0,1,2
96,75,11.0,4,6
96,76,28.0,2,3
96,77,11.0,2,3
96,78,11.0,2,3
96,79,75.0,1,2
96,80,32.0,1,2
96,81,76.0,1,2
96,82,76.0,1,1
96,83,93.0,2,4
96,84,93.0,1,2
96,85,52.0,1,2
96,86,75.0,1,2
96,87,75.0,1,2
96,88,44.0,1,1
96,89,27.0,1,1
96,90,27.0,1,1
96,91,11.0,2,3
96,92,11.0,3,4
96,93,11.0,2,2
96,94,11.0,2,3
96,95,11.0,2,2
96,97,1.0,2,4
97,01,84.0,1,1
97,02,32.0,1,1
97,03,84.0,1,1
97,04,93.0,1,1
97,05,93.0,1,1
97,06,93.0,2,3
97,07,84.0,1,1
97,08,44.0,1,1
97,09,76.0,1,1
97,10,44.0,1,1
97,11,76.0,1,1
97,12,76.0,1,1
97,13,93.0,2,4
97,14,28.0,1,2
97,15,84.0,1,1
97,16,75.0,1,1
97,17,75.0,1,2
97,18,24.0,1,1
97,19,75.0,1,1
97,21,27.0,1,2
97,22,53.0,1,2
97,23,75.0,1,1
97,24,75.0,1,1
97,25,27.0,1,1
97,26,84.0,1,1
97,27,28.0,1,1
97,28,24.0,1,1
97,29,53.0,1,2
97,2A,94.0,1,1
97,2B,94.0,1,1
97,30,76.0,1,2
97,31,76.0,1,2
97,32,76.0,1,1
97,33,75.0,2,3
97,34,76.0,2,3
97,35,53.0,1,2
97,36,24.0,1,1
97,37,24.0,1,2
97,38,84.0,1,2
97,39,27.0,1,1
97,40,75.0,1,1
97,41,24.0,1,1
97,42,84.0,1,2
97,43,84.0,1,1
97,44,52.0,1,2
97,45,24.0,1,2
97,46,76.0,1,1
97,47,75.0,1,1
97,48,76.0,1,1
97,49,52.0,1,2
97,50,28.0,1,1
97,51,44.0,1,1
97,52,44.0,1,1
97,53,52.0,1,1
97,54,44.0,1,1
97,55,44.0,1,1
97,56,53.0,1,2
97,57,44.0,1,1
97,58,27.0,1,1
97,59,32.0,2,3
97,60,32.0,1,1
97,61,28.0,1,1
97,62,32.0,1,2
97,63,84.0,1,1
97,64,75.0,1,2
97,65,76.0,1,1
97,66,76.0,1,1
97,67,44.0,1,1
97,68,44.0,1,1
97,69,84.0,2,3
97,70,27.0,1,1
97,71,27.0,1,2
97,72,52.0,1,2
97,73,84.0,1,1
97,74,84.0,1,1
97,75,11.0,2,4
97,76,28.0,1,2
97,77,11.0,1,2
97,78,11.0,1,2
97,79,75.0,1,1
97,80,32.0,1,1
97,81,76.0,1,1
97,82,76.0,1,1
97,83,93.0,2,3
97,84,93.0,1,1
97,85,52.0,1,2
97,86,75.0,1,1
97,87,75.0,1,1
97,88,44.0,1,1
97,89,27.0,1,1
97,90,27.0,1,1
97,91,11.0,1,2
97,92,11.0,2,3
97,93,11.0,1,2
97,94,11.0,2,2
97,95,11.0,1,2
97,97,1.0,2,3
98,01,84.0,1,1
98,02,32.0,1,1
98,03,84.0,1,1
98,04,93.0,1,1
98,05,93.0,1,1
98,06,93.0,1,2
98,07,84.0,1,1
98,08,44.0,1,1
98,09,76.0,1,1
98,10,44.0,1,1
98,11,76.0,1,1
98,12,76.0,1,1
98,13,93.0,2,2
98,14,28.0,1,1
98,15,84.0,1,1
98,16,75.0,1,1
98,17,75.0,1,1
98,18,24.0,1,1
98,19,75.0,1,1
98,21,27.0,1,1
98,22,53.0,1,1
98,23,75.0,1,1
98,24,75.0,1,1
98,25,27.0,1,1
98,26,84.0,1,1
98,27,28.0,1,1
98,28,24.0,1,1
98,29,53.0,1,1
98,2A,94.0,1,1
98,2B,94.0,1,1
98,30,76.0,1,1
98,31,76.0,1,2
98,32,76.0,1,1
98,33,75.0,1,2
98,34,76.0,1,2
98,35,53.0,1,1
98,36,24.0,1,1
98,37,24.0,1,1
98,38,84.0,1,1
98,39,27.0,1,1
98,40,75.0,1,1
98,41,24.0,1,1
98,42,84.0,1,1
98,43,84.0,1,1
98,44,52.0,1,1
98,45,24.0,1,1
98,46,76.0,1,1
98,47,75.0,1,1
98,48,76.0,1,1
98,49,52.0,1,1
98,50,28.0,1,1
98,51,44.0,1,1
98,52,44.0,1,1
98,53,52.0,1,1
98,54,44.0,1,1
98,55,44.0,1,1
98,56,53.0,1,1
98,57,44.0,1,1
98,58,27.0,1,1
98,59,32.0,1,1
98,60,32.0,1,1
98,61,28.0,1,1
98,62,32.0,1,1
98,63,84.0,1,1
98,64,75.0,1,2
98,65,76.0,1,1
98,66,76.0,1,1
98,67,44.0,1,1
98,68,44.0,1,1
98,69,84.0,1,2
98,70,27.0,1,1
98,71,27.0,1,1
98,72,52.0,1,1
98,73,84.0,1,1
98,74,84.0,1,1
98,75,11.0,2,3
98,76,28.0,1,2
98,77,11.0,1,1
98,78,11.0,1,2
98,79,75.0,1,1
98,80,32.0,1,1
98,81,76.0,1,1
98,82,76.0,1,1
98,83,93.0,1,2
98,84,93.0,1,1
98,85,52.0,1,1
98,86,75.0,1,1
98,87,75.0,1,1
98,88,44.0,1,1
98,89,27.0,1,1
98,90,27.0,1,1
98,91,11.0,1,1
98,92,11.0,1,2
98,93,11.0,1,1
98,94,11.0,1,2
98,95,11.0,1,1
98,97,1.0,1,2
99,01,84.0,1,1
99,02,32.0,1,1
99,03,84.0,1,1
99,04,93.0,1,1
99,05,93.0,1,1
99,06,93.0,1,2
99,07,84.0,1,1
99,08,44.0,1,1
99,09,76.0,1,1
99,10,44.0,1,1
99,11,76.0,1,1
99,12,76.0,1,1
99,13,93.0,1,2
99,14,28.0,1,1
99,15,84.0,1,1
99,16,75.0,1,1
99,17,75.0,1,1
99,18,24.0,1,1
99,19,75.0,1,1
99,21,27.0,1,1
99,22,53.0,1,1
99,23,75.0,1,1
99,24,75.0,1,1
99,25,27.0,1,1
99,26,84.0,1,1
99,27,28.0,1,1
99,28,24.0,1,1
99,29,53.0,1,1
99,2A,94.0,1,1
99,2B,94.0,1,1
99,30,76.0,1,1
99,31,76.0,1,1
99,32,76.0,1,1
99,33,75.0,1,2
99,34,76.0,1,1
99,35,53.0,1,1
99,36,24.0,1,1
99,37,24.0,1,1
99,38,84.0,1,1
99,39,27.0,1,1
99,40,75.0,1,1
99,41,24.0,1,1
99,42,84.0,1,1
99,43,84.0,1,1
99,44,52.0,1,1
99,45,24.0,1,1
99,46,76.0,1,1
99,47,75.0,1,1
99,48,76.0,1,1
99,49,52.0,1,1
99,50,28.0,1,1
99,51,44.0,1,1
99,52,44.0,1,1
99,53,52.0,1,1
99,54,44.0,1,1
99,55,44.0,1,1
99,56,53.0,1,1
99,57,44.0,1,1
99,58,27.0,1,1
99,59,32.0,1,1
99,60,32.0,1,1
99,61,28.0,1,1
99,62,32.0,1,1
99,63,84.0,1,1
99,64,75.0,1,1
99,65,76.0,1,1
99,66,76.0,1,1
99,67,44.0,1,1
99,68,44.0,1,1
99,69,84.0,1,2
99,70,27.0,1,1
99,71,27.0,1,1
99,72,52.0,1,1
99,73,84.0,1,1
99,74,84.0,1,1
99,75,11.0,1,2
99,76,28.0,1,1
99,77,11.0,1,1
99,78,11.0,1,1
99,79,75.0,1,1
99,80,32.0,1,1
99,81,76.0,1,1
99,82,76.0,1,1
99,83,93.0,1,2
99,84,93.0,1,1
99,85,52.0,1,1
99,86,75.0,1,1
99,87,75.0,1,1
99,88,44.0,1,1
99,89,27.0,1,1
99,90,27.0,1,1
99,91,11.0,1,1
99,92,11.0,1,2
99,93,11.0,1,1
99,94,11.0,1,1
99,95,11.0,1,1
99,97,1.0,1,2
100,01,84.0,1,1
100,02,32.0,1,1
100,03,84.0,1,1
100,04,93.0,1,1
100,05,93.0,1,1
100,06,93.0,2,3
100,07,84.0,1,1
100,08,44.0,1,1
100,09,76.0,1,1
100,10,44.0,1,1
100,11,76.0,1,1
100,12,76.0,1,1
100,13,93.0,2,4
100,14,28.0,1,2
100,15,84.0,1,1
100,16,75.0,1,1
100,17,75.0,1,2
100,18,24.0,1,1
100,19,75.0,1,1
100,21,27.0,1,2
100,22,53.0,1,2
100,23,75.0,1,1
100,24,75.0,1,1
100,25,27.0,1,1
100,26,84.0,1,1
100,27,28.0,1,1
100,28,24.0,1,1
100,29,53.0,1,2
100,2A,94.0,1,1
100,2B,94.0,1,1
100,30,76.0,1,2
100,31,76.0,2,2
100,32,76.0,1,1
100,33,75.0,2,3
100,34,76.0,2,2
100,35,53.0,1,2
100,36,24.0,1,1
100,37,24.0,1,2
100,38,84.0,1,2
100,39,27.0,1,1
100,40,75.0,1,1
100,41,24.0,1,1
100,42,84.0,1,2
100,43,84.0,1,1
100,44,52.0,2,3
100,45,24.0,1,2
100,46,76.0,1,1
100,47,75.0,1,1
100,48,76.0,1,1
100,49,52.0,1,2
100,50,28.0,1,1
100,51,44.0,1,1
100,52,44.0,1,1
100,53,52.0,1,1
100,54,44.0,1,1
100,55,44.0,1,1
100,56,53.0,1,2
100,57,44.0,1,1
100,58,27.0,1,1
100,59,32.0,2,3
100,60,32.0,1,1
100,61,28.0,1,1
100,62,32.0,1,2
100,63,84.0,1,2
100,64,75.0,1,2
100,65,76.0,1,1
100,66,76.0,1,2
100,67,44.0,1,1
100,68,44.0,1,1
100,69,84.0,2,3
100,70,27.0,1,1
100,71,27.0,1,2
100,72,52.0,1,2
100,73,84.0,1,1
100,74,84.0,1,1
100,75,11.0,3,5
100,76,28.0,2,2
100,77,11.0,1,2
100,78,11.0,2,3
100,79,75.0,1,1
100,80,32.0,1,1
100,81,76.0,1,1
100,82,76.0,1,1
100,83,93.0,2,3
100,84,93.0,1,2
100,85,52.0,1,2
100,86,75.0,1,1
100,87,75.0,1,1
100,88,44.0,1,1
100,89,27.0,1,1
100,90,27.0,1,1
100,91,11.0,1,2
100,92,11.0,2,3
100,93,11.0,1,2
100,94,11.0,2,2
100,95,11.0,1,2
100,97,1.0,2,4
