DEPCOM;DEP;REG;PTOT;weight_fr;weight_reg;weight_dep
038289;038;84;239;1;3;2
038290;038;84;856;2;11;7
038291;038;84;1164;2;15;10
038292;038;84;2544;4;32;20
038294;038;84;682;2;9;6
038295;038;84;721;2;9;6
038296;038;84;835;2;11;7
038297;038;84;1840;3;23;15
038298;038;84;6756;10;84;53
038299;038;84;138;1;2;2
038300;038;84;359;1;5;3
038301;038;84;176;1;3;2
038303;038;84;579;1;8;5
038304;038;84;1532;3;19;12
038307;038;84;540;1;7;5
038308;038;84;263;1;4;3
038309;038;84;2196;4;28;18
038310;038;84;1204;2;15;10
038311;038;84;719;2;9;6
038313;038;84;306;1;4;3
038314;038;84;7514;12;93;59
038315;038;84;3771;6;47;30
038316;038;84;5814;9;72;46
038317;038;84;10498;16;130;82
038318;038;84;5259;8;65;41
038319;038;84;807;2;10;7
038320;038;84;1806;3;23;15
038321;038;84;172;1;3;2
038322;038;84;89;1;2;1
038323;038;84;1178;2;15;10
038324;038;84;738;2;10;6
038325;038;84;516;1;7;5
038326;038;84;360;1;5;3
038328;038;84;925;2;12;8
038329;038;84;67;1;1;1
038330;038;84;103;1;2;1
038331;038;84;1053;2;13;9
038332;038;84;3561;6;44;28
038333;038;84;328;1;5;3
038334;038;84;1354;2;17;11
038335;038;84;1092;2;14;9
038336;038;84;1948;3;24;16
038337;038;84;6556;10;81;52
038338;038;84;756;2;10;6
038339;038;84;2136;4;27;17
038340;038;84;1961;3;25;16
038341;038;84;1156;2;15;10
038342;038;84;313;1;4;3
038343;038;84;1611;3;20;13
038344;038;84;8586;13;106;67
038345;038;84;620;1;8;5
038346;038;84;404;1;5;4
038347;038;84;1185;2;15;10
038348;038;84;4631;7;58;37
038349;038;84;2331;4;29;19
038350;038;84;581;1;8;5
038351;038;84;1064;2;14;9
038352;038;84;2038;4;26;16
038353;038;84;860;2;11;7
038354;038;84;410;1;6;4
038355;038;84;128;1;2;1
038356;038;84;333;1;5;3
038357;038;84;2945;5;37;23
038358;038;84;702;2;9;6
038359;038;84;1185;2;15;10
038360;038;84;417;1;6;4
038361;038;84;89;1;2;1
038362;038;84;1189;2;15;10
038363;038;84;979;2;13;8
038364;038;84;437;1;6;4
038365;038;84;834;2;11;7
038366;038;84;265;1;4;3
038368;038;84;1087;2;14;9
038369;038;84;1013;2;13;8
038370;038;84;652;1;9;6
038372;038;84;734;2;10;6
038373;038;84;1205;2;15;10
038374;038;84;3704;6;46;29
038375;038;84;107;1;2;1
038376;038;84;847;2;11;7
038377;038;84;3483;6;43;28
038378;038;84;3904;6;49;31
038379;038;84;286;1;4;3
038380;038;84;306;1;4;3
038381;038;84;2096;4;26;17
038382;038;84;16094;24;199;126
038383;038;84;2647;4;33;21
038384;038;84;3269;5;41;26
038386;038;84;2441;4;31;20
038387;038;84;529;1;7;5
038388;038;84;2306;4;29;18
038389;038;84;3420;6;43;27
038390;038;84;558;1;7;5
038391;038;84;263;1;4;3
038392;038;84;653;1;9;6
038393;038;84;1536;3;19;12
038394;038;84;1916;3;24;15
038395;038;84;2508;4;31;20
038396;038;84;841;2;11;7
038397;038;84;7288;11;90;57
038398;038;84;979;2;13;8
038399;038;84;4699;7;58;37
038400;038;84;3616;6;45;29
038401;038;84;1615;3;20;13
038402;038;84;551;1;7;5
038403;038;84;295;1;4;3
038404;038;84;296;1;4;3
038405;038;84;1247;2;16;10
038406;038;84;154;1;2;2
038407;038;84;1021;2;13;8
038408;038;84;2626;4;33;21
038409;038;84;1236;2;16;10
038410;038;84;1361;3;17;11
038412;038;84;4624;7;57;37
038413;038;84;463;1;6;4
038414;038;84;43;1;1;1
038415;038;84;1431;3;18;12
038416;038;84;8102;12;100;64
038417;038;84;495;1;7;4
038418;038;84;239;1;3;2
038419;038;84;188;1;3;2
038420;038;84;265;1;4;3
038421;038;84;38755;58;478;302
038422;038;84;5625;9;70;44
038423;038;84;5839;9;72;46
038424;038;84;159;1;2;2
038425;038;84;6232;10;77;49
038426;038;84;669;1;9;6
038427;038;84;308;1;4;3
038428;038;84;31;1;1;1
038429;038;84;277;1;4;3
038430;038;84;327;1;5;3
038431;038;84;3044;5;38;24
038432;038;84;962;2;12;8
038433;038;84;1129;2;14;9
038434;038;84;646;1;8;6
038436;038;84;2211;4;28;18
038437;038;84;301;1;4;3
038438;038;84;268;1;4;3
038439;038;84;3392;6;42;27
038440;038;84;777;2;10;7
038442;038;84;1043;2;13;9
038443;038;84;476;1;6;4
038444;038;84;133;1;2;2
038445;038;84;770;2;10;6
038446;038;84;585;1;8;5
038448;038;84;1402;3;18;11
038449;038;84;6169;10;76;49
038450;038;84;1470;3;19;12
038451;038;84;3329;5;41;26
038452;038;84;362;1;5;3
038453;038;84;1819;3;23;15
038454;038;84;2146;4;27;17
038455;038;84;4156;7;52;33
038456;038;84;461;1;6;4
038457;038;84;2951;5;37;23
038458;038;84;643;1;8;6
038459;038;84;885;2;11;7
038460;038;84;438;1;6;4
038462;038;84;536;1;7;5
038463;038;84;1761;3;22;14
038464;038;84;2289;4;29;18
038465;038;84;1114;2;14;9
038466;038;84;1568;3;20;13
038467;038;84;1458;3;18;12
038468;038;84;4585;7;57;36
038469;038;84;66;1;1;1
038470;038;84;323;1;4;3
038471;038;84;1151;2;15;9
038472;038;84;197;1;3;2
038473;038;84;1145;2;15;9
038474;038;84;11577;18;143;91
038475;038;84;2446;4;31;20
038476;038;84;905;2;12;8
038478;038;84;1065;2;14;9
038479;038;84;2067;4;26;17
038480;038;84;2105;4;26;17
038481;038;84;1088;2;14;9
038483;038;84;1707;3;22;14
038484;038;84;1964;3;25;16
038485;038;84;12171;18;150;95
038486;038;84;7791;12;96;61
038487;038;84;2055;4;26;17
038488;038;84;599;1;8;5
038489;038;84;138;1;2;2
038490;038;84;1955;3;25;16
038492;038;84;715;2;9;6
038494;038;84;797;2;10;7
038495;038;84;588;1;8;5
038496;038;84;1266;2;16;10
038497;038;84;140;1;2;2
038498;038;84;756;2;10;6
038499;038;84;1304;2;17;11
038500;038;84;580;1;8;5
038501;038;84;2119;4;27;17
038503;038;84;2661;4;33;21
038504;038;84;2035;4;26;16
038505;038;84;757;2;10;6
038507;038;84;7342;11;91;58
038508;038;84;752;2;10;6
038509;038;84;8286;13;103;65
038511;038;84;3331;5;42;26
038512;038;84;778;2;10;7
038513;038;84;299;1;4;3
038514;038;84;179;1;3;2
038515;038;84;2225;4;28;18
038516;038;84;6737;10;83;53
038517;038;84;7801;12;97;61
038518;038;84;503;1;7;4
038519;038;84;2847;5;36;23
038520;038;84;709;2;9;6
038521;038;84;74;1;1;1
038522;038;84;137;1;2;2
038523;038;84;875;2;11;7
038524;038;84;8417;13;104;66
038525;038;84;479;1;6;4
038526;038;84;376;1;5;3
038527;038;84;341;1;5;3
038528;038;84;1311;2;17;11
038529;038;84;3927;6;49;31
038530;038;84;2582;4;32;21
038531;038;84;543;1;7;5
038532;038;84;855;2;11;7
038533;038;84;745;2;10;6
038535;038;84;272;1;4;3
038536;038;84;1320;2;17;11
038537;038;84;7313;11;91;57
038538;038;84;4874;8;61;38
038539;038;84;658;1;9;6
038540;038;84;1464;3;19;12
038542;038;84;344;1;5;3
038543;038;84;2164;4;27;17
038544;038;84;29683;44;366;232
038545;038;84;8656;13;107;68
038546;038;84;1110;2;14;9
038547;038;84;7170;11;89;56
038548;038;84;4434;7;55;35
038549;038;84;30;1;1;1
038550;038;84;56;1;1;1
038551;038;84;44;1;1;1
038552;038;84;418;1;6;4
038553;038;84;18999;29;234;149
038554;038;84;1921;3;24;15
038555;038;84;1165;2;15;10
038556;038;84;1198;2;15;10
038557;038;84;5021;8;62;40
038558;038;84;1902;3;24;15
038559;038;84;4324;7;54;34
038560;038;84;1558;3;20;13
038561;038;84;1652;3;21;13
038562;038;84;7534;12;93;59
038563;038;84;20603;31;254;161
038564;038;84;236;1;3;2
038565;038;84;9655;15;119;76
038566;038;84;1744;3;22;14
038567;038;84;427;1;6;4
039001;039;27;874;2;31;33
039002;039;27;59;1;3;3
039003;039;27;42;1;2;2
039004;039;27;63;1;3;3
039006;039;27;452;1;16;17
039007;039;27;158;1;6;6
039008;039;27;492;1;18;19
039009;039;27;538;1;19;20
039010;039;27;97;1;4;4
039011;039;27;384;1;14;15
039013;039;27;3544;6;123;132
039014;039;27;224;1;8;9
039015;039;27;117;1;5;5
039016;039;27;1146;2;40;43
039017;039;27;1249;2;44;47
039018;039;27;670;1;24;25
039019;039;27;240;1;9;9
039020;039;27;103;1;4;4
039021;039;27;615;1;22;23
039022;039;27;742;2;26;28
039024;039;27;277;1;10;11
039025;039;27;284;1;10;11
039026;039;27;179;1;7;7
039027;039;27;206;1;8;8
039028;039;27;476;1;17;18
039029;039;27;374;1;13;14
039030;039;27;842;2;30;32
039031;039;27;205;1;8;8
039032;039;27;401;1;14;15
039034;039;27;317;1;11;12
039035;039;27;355;1;13;14
039037;039;27;195;1;7;8
039038;039;27;152;1;6;6
039039;039;27;238;1;9;9
039040;039;27;180;1;7;7
039041;039;27;168;1;6;7
039042;039;27;522;1;19;20
039043;039;27;1367;3;48;51
039045;039;27;80;1;3;3
039046;039;27;67;1;3;3
039047;039;27;553;1;20;21
039048;039;27;270;1;10;11
039049;039;27;419;1;15;16
039050;039;27;172;1;6;7
039051;039;27;412;1;15;16
039052;039;27;72;1;3;3
039053;039;27;208;1;8;8
039054;039;27;99;1;4;4
039055;039;27;48;1;2;2
039056;039;27;1465;3;51;55
039057;039;27;106;1;4;4
039058;039;27;167;1;6;7
039059;039;27;1697;3;59;64
039060;039;27;58;1;3;3
039061;039;27;123;1;5;5
039062;039;27;68;1;3;3
039063;039;27;265;1;10;10
039065;039;27;104;1;4;4
039066;039;27;182;1;7;7
039068;039;27;326;1;12;13
039070;039;27;96;1;4;4
039072;039;27;280;1;10;11
039073;039;27;177;1;7;7
039074;039;27;224;1;8;9
039076;039;27;221;1;8;9
039077;039;27;41;1;2;2
039078;039;27;683;2;24;26
039079;039;27;213;1;8;8
039080;039;27;65;1;3;3
039081;039;27;392;1;14;15
039083;039;27;307;1;11;12
039084;039;27;144;1;5;6
039085;039;27;89;1;4;4
039086;039;27;254;1;9;10
039088;039;27;403;1;14;15
039090;039;27;185;1;7;7
039091;039;27;97;1;4;4
039092;039;27;176;1;7;7
039093;039;27;434;1;16;17
039094;039;27;169;1;6;7
039095;039;27;130;1;5;5
039096;039;27;488;1;17;19
039097;039;27;8346;13;290;310
039099;039;27;446;1;16;17
039100;039;27;104;1;4;4
039101;039;27;1457;3;51;55
039102;039;27;230;1;8;9
039103;039;27;316;1;11;12
039104;039;27;609;1;22;23
039105;039;27;226;1;8;9
039106;039;27;284;1;10;11
039107;039;27;132;1;5;5
039108;039;27;56;1;2;3
039109;039;27;177;1;7;7
039110;039;27;68;1;3;3
039111;039;27;40;1;2;2
039112;039;27;121;1;5;5
039114;039;27;152;1;6;6
039116;039;27;141;1;5;6
039117;039;27;112;1;4;5
039118;039;27;51;1;2;2
039119;039;27;90;1;4;4
039120;039;27;144;1;5;6
039121;039;27;396;1;14;15
039122;039;27;119;1;5;5
039124;039;27;498;1;18;19
039126;039;27;413;1;15;16
039127;039;27;101;1;4;4
039128;039;27;1654;3;58;62
039129;039;27;418;1;15;16
039130;039;27;828;2;29;31
039131;039;27;557;1;20;21
039132;039;27;40;1;2;2
039133;039;27;73;1;3;3
039134;039;27;234;1;9;9
039136;039;27;38;1;2;2
039137;039;27;454;1;16;17
039138;039;27;353;1;13;14
039139;039;27;64;1;3;3
039140;039;27;36;1;2;2
039141;039;27;286;1;10;11
039142;039;27;123;1;5;5
039143;039;27;32;1;2;2
039145;039;27;312;1;11;12
039146;039;27;687;2;24;26
039147;039;27;117;1;5;5
039149;039;27;329;1;12;13
039150;039;27;1081;2;38;41
039151;039;27;123;1;5;5
039153;039;27;816;2;29;31
039154;039;27;1500;3;52;56
039155;039;27;78;1;3;3
039156;039;27;267;1;10;10
039157;039;27;55;1;2;3
039159;039;27;266;1;10;10
039160;039;27;905;2;32;34
039162;039;27;278;1;10;11
039163;039;27;116;1;5;5
039164;039;27;695;2;25;26
039165;039;27;56;1;2;3
039166;039;27;225;1;8;9
039167;039;27;370;1;13;14
039168;039;27;51;1;2;2
039169;039;27;604;1;21;23
039170;039;27;955;2;34;36
039171;039;27;1138;2;40;43
039172;039;27;265;1;10;10
039173;039;27;1331;2;47;50
039174;039;27;66;1;3;3
039175;039;27;80;1;3;3
039176;039;27;532;1;19;20
039177;039;27;976;2;34;37
039178;039;27;75;1;3;3
039179;039;27;244;1;9;10
039180;039;27;377;1;14;14
039182;039;27;678;2;24;26
039183;039;27;729;2;26;28
039184;039;27;202;1;7;8
039185;039;27;404;1;14;15
039187;039;27;264;1;10;10
039188;039;27;348;1;13;13
039189;039;27;2774;5;97;103
039190;039;27;1305;2;46;49
039191;039;27;94;1;4;4
039192;039;27;73;1;3;3
039193;039;27;1029;2;36;39
039194;039;27;487;1;17;19
039196;039;27;107;1;4;4
039197;039;27;362;1;13;14
039198;039;27;24606;37;853;914
039199;039;27;1264;2;44;47
039200;039;27;237;1;9;9
039201;039;27;328;1;12;13
039202;039;27;141;1;5;6
039203;039;27;103;1;4;4
039204;039;27;32;1;2;2
039205;039;27;392;1;14;15
039206;039;27;234;1;9;9
039207;039;27;86;1;3;4
039208;039;27;151;1;6;6
039209;039;27;350;1;13;13
039210;039;27;596;1;21;23
039211;039;27;264;1;10;10
039214;039;27;123;1;5;5
039216;039;27;318;1;12;12
039217;039;27;577;1;20;22
039218;039;27;436;1;16;17
039219;039;27;656;1;23;25
039220;039;27;402;1;14;15
039221;039;27;29;1;2;2
039222;039;27;92;1;4;4
039223;039;27;200;1;7;8
039225;039;27;211;1;8;8
039227;039;27;199;1;7;8
039228;039;27;1090;2;38;41
039229;039;27;212;1;8;8
039230;039;27;77;1;3;3
039232;039;27;453;1;16;17
039233;039;27;2231;4;78;83
039234;039;27;84;1;3;4
039235;039;27;1229;2;43;46
039236;039;27;56;1;2;3
039237;039;27;52;1;2;2
039238;039;27;127;1;5;5
039239;039;27;41;1;2;2
039240;039;27;164;1;6;7
039241;039;27;381;1;14;15
039244;039;27;177;1;7;7
039245;039;27;380;1;14;15
039246;039;27;441;1;16;17
039247;039;27;70;1;3;3
039248;039;27;42;1;2;2
039249;039;27;82;1;3;4
039250;039;27;176;1;7;7
039251;039;27;547;1;19;21
039252;039;27;702;2;25;27
039253;039;27;288;1;10;11
039254;039;27;142;1;5;6
039255;039;27;239;1;9;9
039258;039;27;647;1;23;25
039259;039;27;36;1;2;2
039261;039;27;141;1;5;6
039262;039;27;137;1;5;6
039263;039;27;433;1;16;17
039265;039;27;196;1;7;8
039266;039;27;333;1;12;13
039267;039;27;97;1;4;4
039268;039;27;62;1;3;3
039269;039;27;271;1;10;11
039270;039;27;627;1;22;24
039271;039;27;411;1;15;16
039272;039;27;55;1;2;3
039273;039;27;253;1;9;10
039274;039;27;274;1;10;11
039275;039;27;661;1;23;25
039277;039;27;77;1;3;3
039278;039;27;155;1;6;6
039279;039;27;616;1;22;23
039280;039;27;105;1;4;4
039281;039;27;85;1;3;4
039282;039;27;75;1;3;3
039283;039;27;664;1;24;25
039284;039;27;140;1;5;6
039285;039;27;332;1;12;13
039286;039;27;2544;4;89;95
039288;039;27;382;1;14;15
039289;039;27;360;1;13;14
039290;039;27;514;1;18;20
039291;039;27;243;1;9;10
039292;039;27;154;1;6;6
039293;039;27;213;1;8;8
039295;039;27;167;1;6;7
039296;039;27;216;1;8;9
039297;039;27;1199;2;42;45
039298;039;27;64;1;3;3
039299;039;27;515;1;18;20
039300;039;27;18023;27;625;670
039301;039;27;176;1;7;7
039302;039;27;104;1;4;4
039304;039;27;223;1;8;9
039305;039;27;560;1;20;21
039306;039;27;1009;2;35;38
039307;039;27;341;1;12;13
039308;039;27;327;1;12;13
039310;039;27;466;1;17;18
039312;039;27;120;1;5;5
039313;039;27;208;1;8;8
039314;039;27;93;1;4;4
039315;039;27;426;1;15;16
039317;039;27;352;1;13;14
039318;039;27;206;1;8;8
039319;039;27;145;1;6;6
039320;039;27;340;1;12;13
039321;039;27;161;1;6;6
039322;039;27;58;1;3;3
039323;039;27;321;1;12;12
039324;039;27;8;1;1;1
039325;039;27;598;1;21;23
039326;039;27;191;1;7;8
039327;039;27;856;2;30;32
039328;039;27;426;1;15;16
039329;039;27;169;1;6;7
039330;039;27;157;1;6;6
039331;039;27;843;2;30;32
039333;039;27;2206;4;77;82
039334;039;27;135;1;5;6
039335;039;27;576;1;20;22
039336;039;27;108;1;4;5
039337;039;27;93;1;4;4
039338;039;27;506;1;18;19
039339;039;27;1159;2;41;44
039342;039;27;127;1;5;5
039343;039;27;15;1;1;1
039344;039;27;356;1;13;14
039345;039;27;439;1;16;17
039346;039;27;119;1;5;5
039348;039;27;489;1;17;19
039349;039;27;533;1;19;20
039350;039;27;323;1;12;12
039351;039;27;163;1;6;7
039352;039;27;134;1;5;5
039353;039;27;190;1;7;8
039354;039;27;362;1;13;14
039355;039;27;262;1;10;10
039356;039;27;207;1;8;8
039359;039;27;32;1;2;2
039360;039;27;178;1;7;7
039361;039;27;202;1;7;8
039362;039;27;3364;5;117;125
039363;039;27;91;1;4;4
039364;039;27;507;1;18;19
039365;039;27;1287;2;45;48
039366;039;27;254;1;9;10
039367;039;27;2399;4;84;90
039368;039;27;5623;9;195;209
039370;039;27;1418;3;50;53
039372;039;27;97;1;4;4
039373;039;27;171;1;6;7
039375;039;27;132;1;5;5
039376;039;27;74;1;3;3
039377;039;27;174;1;7;7
039378;039;27;793;2;28;30
039379;039;27;530;1;19;20
039380;039;27;48;1;2;2
039381;039;27;94;1;4;4
039385;039;27;550;1;20;21
039386;039;27;87;1;4;4
039387;039;27;287;1;10;11
039388;039;27;215;1;8;8
039389;039;27;587;1;21;22
039390;039;27;307;1;11;12
039391;039;27;450;1;16;17
039392;039;27;201;1;7;8
039393;039;27;67;1;3;3
039394;039;27;77;1;3;3
039396;039;27;1139;2;40;43
039397;039;27;1640;3;57;61
039398;039;27;378;1;14;15
039399;039;27;375;1;13;14
039400;039;27;142;1;5;6
039401;039;27;238;1;9;9
039402;039;27;331;1;12;13
039403;039;27;235;1;9;9
039404;039;27;495;1;18;19
039405;039;27;994;2;35;37
039406;039;27;259;1;9;10
039407;039;27;351;1;13;14
039408;039;27;146;1;6;6
039409;039;27;130;1;5;5
039411;039;27;1571;3;55;59
039412;039;27;322;1;12;12
039413;039;27;350;1;13;13
039415;039;27;1102;2;39;41
039418;039;27;104;1;4;4
039419;039;27;60;1;3;3
039420;039;27;201;1;7;8
039421;039;27;256;1;9;10
039422;039;27;540;1;19;21
039423;039;27;116;1;5;5
039424;039;27;166;1;6;7
039425;039;27;97;1;4;4
039426;039;27;229;1;8;9
039427;039;27;62;1;3;3
039428;039;27;27;1;1;2
039429;039;27;432;1;15;17
039430;039;27;105;1;4;4
039431;039;27;337;1;12;13
039432;039;27;127;1;5;5
039434;039;27;4454;7;155;166
039435;039;27;667;1;24;25
039436;039;27;242;1;9;9
039437;039;27;280;1;10;11
039439;039;27;539;1;19;21
039441;039;27;1219;2;43;46
039443;039;27;132;1;5;5
039444;039;27;62;1;3;3
039445;039;27;294;1;11;11
039446;039;27;245;1;9;10
039447;039;27;254;1;9;10
039448;039;27;519;1;18;20
039449;039;27;273;1;10;11
039451;039;27;499;1;18;19
039452;039;27;542;1;19;21
039453;039;27;489;1;17;19
039454;039;27;92;1;4;4
039455;039;27;60;1;3;3
039456;039;27;345;1;12;13
039457;039;27;52;1;2;2
039458;039;27;263;1;10;10
039460;039;27;202;1;7;8
039461;039;27;80;1;3;3
039462;039;27;684;2;24;26
039463;039;27;233;1;9;9
039464;039;27;212;1;8;8
039465;039;27;201;1;7;8
039466;039;27;125;1;5;5
039467;039;27;167;1;6;7
039468;039;27;139;1;5;6
039469;039;27;106;1;4;4
039470;039;27;3727;6;130;139
039471;039;27;749;2;26;28
039472;039;27;223;1;8;9
039473;039;27;104;1;4;4
039474;039;27;365;1;13;14
039475;039;27;2485;4;87;93
039476;039;27;1843;3;64;69
039477;039;27;266;1;10;10
039478;039;27;9577;15;332;356
039479;039;27;248;1;9;10
039480;039;27;283;1;10;11
039481;039;27;417;1;15;16
039485;039;27;804;2;28;30
039486;039;27;119;1;5;5
039487;039;27;1844;3;64;69
039489;039;27;480;1;17;18
039490;039;27;279;1;10;11
039491;039;27;2468;4;86;92
039492;039;27;236;1;9;9
039493;039;27;244;1;9;10
039494;039;27;362;1;13;14
039495;039;27;58;1;3;3
039497;039;27;97;1;4;4
039498;039;27;603;1;21;23
039499;039;27;190;1;7;8
039500;039;27;2736;5;95;102
039501;039;27;1177;2;41;44
039502;039;27;304;1;11;12
039503;039;27;388;1;14;15
039504;039;27;240;1;9;9
039505;039;27;67;1;3;3
039507;039;27;78;1;3;3
039508;039;27;753;2;27;28
039510;039;27;853;2;30;32
039511;039;27;68;1;3;3
039512;039;27;53;1;2;2
039513;039;27;251;1;9;10
039514;039;27;199;1;7;8
039517;039;27;544;1;19;21
039518;039;27;70;1;3;3
039519;039;27;192;1;7;8
039520;039;27;488;1;17;19
039522;039;27;104;1;4;4
039523;039;27;198;1;7;8
039525;039;27;403;1;14;15
039526;039;27;4012;6;140;149
039527;039;27;110;1;4;5
039528;039;27;395;1;14;15
039529;039;27;66;1;3;3
039530;039;27;893;2;31;34
039531;039;27;196;1;7;8
039532;039;27;37;1;2;2
039533;039;27;224;1;8;9
039534;039;27;235;1;9;9
039535;039;27;492;1;18;19
039537;039;27;470;1;17;18
039538;039;27;56;1;2;3
039539;039;27;285;1;10;11
039540;039;27;204;1;8;8
039543;039;27;214;1;8;8
039545;039;27;181;1;7;7
039546;039;27;387;1;14;15
039547;039;27;711;2;25;27
039548;039;27;81;1;3;4
039550;039;27;196;1;7;8
039551;039;27;121;1;5;5
039552;039;27;339;1;12;13
039553;039;27;318;1;12;12
039554;039;27;239;1;9;9
039555;039;27;240;1;9;9
039556;039;27;99;1;4;4
039557;039;27;196;1;7;8
039558;039;27;286;1;10;11
039559;039;27;408;1;15;16
039560;039;27;638;1;23;24
039561;039;27;415;1;15;16
039565;039;27;88;1;4;4
039567;039;27;300;1;11;12
039568;039;27;52;1;2;2
039569;039;27;677;1;24;26
039570;039;27;213;1;8;8
039571;039;27;233;1;9;9
039572;039;27;393;1;14;15
039573;039;27;785;2;28;30
039574;039;27;732;2;26;28
039575;039;27;89;1;4;4
039576;039;27;941;2;33;35
039577;039;27;397;1;14;15
039579;039;27;970;2;34;37
039581;039;27;290;1;11;11
039582;039;27;777;2;27;29
039583;039;27;197;1;7;8
039584;039;27;159;1;6;6
039585;039;27;20;1;1;1
039586;039;27;32;1;2;2
040001;040;75;6681;10;110;160
040002;040;75;1562;3;26;38
040003;040;75;288;1;5;7
040004;040;75;2048;4;34;49
040005;040;75;205;1;4;5
040006;040;75;692;2;12;17
040007;040;75;167;1;3;4
040008;040;75;95;1;2;3
040011;040;75;343;1;6;9
040012;040;75;251;1;5;6
040013;040;75;111;1;2;3
040014;040;75;352;1;6;9
040015;040;75;59;1;1;2
040016;040;75;253;1;5;7
040017;040;75;396;1;7;10
040018;040;75;380;1;7;10
040019;040;75;1092;2;18;27
040020;040;75;629;1;11;15
040021;040;75;852;2;14;21
040022;040;75;424;1;7;11
040023;040;75;373;1;7;9
040024;040;75;281;1;5;7
040025;040;75;877;2;15;21
040026;040;75;370;1;7;9
040027;040;75;157;1;3;4
040028;040;75;264;1;5;7
040029;040;75;307;1;6;8
040030;040;75;54;1;1;2
040031;040;75;1183;2;20;29
040032;040;75;204;1;4;5
040033;040;75;170;1;3;5
040034;040;75;612;1;11;15
040035;040;75;539;1;9;13
